code_geo,code_commune,libelle_commune,annee,inscrits,abstentions,votants,exprimes,pct_abstention,nom_cand1,nom_cand2,nom_cand3,nom_cand4,nom_cand5,pct_cand1,pct_cand2,pct_cand3,pct_cand4,pct_cand5,bloc_cand1,bloc_cand2,bloc_cand3,bloc_cand4,bloc_cand5,pct_CENTRE,pct_DIVERS,pct_DROITE,pct_GAUCHE,bloc_vainqueur
59001,00001,Abancourt,2017,358,42,316,311,11.73,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,30.23,21.54,18.33,13.83,6.43,DROITE,DROITE,CENTRE,GAUCHE,DROITE,18.33,3.22,58.2,20.26,DROITE
59002,00002,Abscon,2017,2805,557,2248,2188,19.86,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,42.55,22.62,14.95,8.87,4.2,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,14.95,1.01,55.58,28.47,DROITE
59003,00003,Aibes,2017,249,40,209,204,16.06,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,43.14,15.2,13.24,12.75,9.8,DROITE,GAUCHE,DROITE,CENTRE,DROITE,12.75,1.96,66.18,19.12,DROITE
59004,00004,Aix,2017,877,74,803,791,8.44,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,31.1,22.38,22.38,11.76,5.69,DROITE,DROITE,CENTRE,GAUCHE,DROITE,22.38,1.26,59.17,17.19,DROITE
59005,00005,Allennes-les-Marais,2017,2744,435,2309,2249,15.85,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,26.63,22.01,20.19,15.92,6.36,DROITE,CENTRE,GAUCHE,DROITE,DROITE,22.01,1.38,48.91,27.7,DROITE
59006,00006,Amfroipret,2017,175,23,152,146,13.14,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,30.14,23.29,17.12,15.75,9.59,DROITE,DROITE,CENTRE,GAUCHE,DROITE,17.12,0.0,63.01,19.86,DROITE
59007,00007,Anhiers,2017,626,87,539,529,13.9,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,43.1,25.71,15.12,7.94,3.21,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.12,1.89,54.25,28.73,DROITE
59008,00008,Aniche,2017,6791,2029,4762,4660,29.88,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,41.42,27.04,12.51,6.87,4.53,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,12.51,1.24,52.3,33.95,DROITE
59009,00009,Villeneuve-d'Ascq,2017,39182,8412,30770,30143,21.47,MÉLENCHON,MACRON,FILLON,LE PEN,HAMON,27.82,25.93,16.21,15.21,8.39,GAUCHE,CENTRE,DROITE,DROITE,GAUCHE,25.93,1.77,34.68,37.61,GAUCHE
59010,00010,Anneux,2017,197,24,173,165,12.18,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,35.76,20.0,18.79,15.76,4.24,DROITE,CENTRE,GAUCHE,DROITE,DROITE,20.0,0.61,55.76,23.64,DROITE
59011,00011,Annoeullin,2017,7410,1592,5818,5599,21.48,LE PEN,MACRON,MÉLENCHON,FILLON,HAMON,32.67,21.18,18.13,13.9,6.32,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,21.18,1.41,51.49,25.92,DROITE
59012,00012,Anor,2017,2294,624,1670,1621,27.2,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,37.38,20.54,17.21,10.06,5.37,DROITE,GAUCHE,CENTRE,DROITE,DROITE,17.21,1.42,52.81,28.56,DROITE
59013,00013,Anstaing,2017,1113,163,950,925,14.65,MACRON,MÉLENCHON,FILLON,LE PEN,HAMON,24.32,23.78,19.89,17.84,7.24,CENTRE,GAUCHE,DROITE,DROITE,GAUCHE,24.32,1.3,41.95,32.43,DROITE
59014,00014,Anzin,2017,8649,2722,5927,5790,31.47,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,39.55,24.77,15.28,7.67,5.56,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,15.28,1.35,50.76,32.61,DROITE
59015,00015,Arleux,2017,2291,406,1885,1838,17.72,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,44.23,17.25,13.71,12.51,6.2,DROITE,GAUCHE,CENTRE,DROITE,DROITE,13.71,1.31,62.95,22.03,DROITE
59016,00016,Armbouts-Cappel,2017,1854,237,1617,1570,12.78,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,34.46,19.62,18.79,13.95,6.11,DROITE,CENTRE,GAUCHE,DROITE,DROITE,19.62,1.08,54.52,24.78,DROITE
59017,00017,Armentières,2017,17127,4966,12161,11857,29.0,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,29.03,24.26,19.1,11.65,7.99,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,19.1,1.68,44.75,34.47,DROITE
59018,00018,Arnèke,2017,1167,161,1006,984,13.8,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,27.13,22.66,19.51,17.17,6.4,DROITE,DROITE,CENTRE,GAUCHE,DROITE,19.51,1.73,56.2,22.56,DROITE
59019,00019,Artres,2017,741,118,623,611,15.92,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,30.44,22.91,16.53,16.2,6.38,DROITE,CENTRE,GAUCHE,DROITE,DROITE,22.91,2.29,53.03,21.77,DROITE
59021,00021,Assevent,2017,1302,223,1079,1045,17.13,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,42.2,18.66,17.99,9.86,5.07,DROITE,CENTRE,GAUCHE,DROITE,DROITE,18.66,1.24,57.13,22.97,DROITE
59022,00022,Attiches,2017,1862,292,1570,1541,15.68,LE PEN,MACRON,FILLON,MÉLENCHON,HAMON,28.62,21.8,19.73,15.7,5.52,DROITE,CENTRE,DROITE,GAUCHE,GAUCHE,21.8,1.95,53.54,22.71,DROITE
59023,00023,Aubencheul-au-Bac,2017,421,64,357,341,15.2,LE PEN,FILLON,MÉLENCHON,MACRON,DUPONT-AIGNAN,36.66,16.72,15.84,13.78,10.56,DROITE,DROITE,GAUCHE,CENTRE,DROITE,13.78,1.76,63.93,20.53,DROITE
59024,00024,Auberchicourt,2017,3241,709,2532,2455,21.88,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,38.29,21.83,17.07,8.51,6.84,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,17.07,0.69,51.32,30.92,DROITE
59025,00025,Aubers,2017,1385,221,1164,1146,15.96,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,31.5,23.56,19.46,10.56,6.28,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.56,2.53,57.24,16.67,DROITE
59026,00026,Aubigny-au-Bac,2017,886,148,738,718,16.7,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,46.8,14.48,14.07,11.0,6.96,DROITE,GAUCHE,CENTRE,DROITE,DROITE,14.07,1.95,64.76,19.22,DROITE
59027,00027,Aubry-du-Hainaut,2017,1267,194,1073,1042,15.31,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,27.35,23.13,20.92,15.36,5.85,DROITE,CENTRE,DROITE,GAUCHE,DROITE,23.13,1.82,54.13,20.92,DROITE
59028,00028,Auby,2017,4991,1107,3884,3797,22.18,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,37.32,33.53,12.3,5.5,5.27,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,12.3,1.69,45.22,40.8,DROITE
59029,00029,Auchy-lez-Orchies,2017,1030,112,918,900,10.87,FILLON,LE PEN,MACRON,MÉLENCHON,DUPONT-AIGNAN,29.78,23.11,20.11,14.33,6.22,DROITE,DROITE,CENTRE,GAUCHE,DROITE,20.11,1.67,59.11,19.11,DROITE
59031,00031,Audignies,2017,298,57,241,238,19.13,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,39.92,23.95,14.71,14.71,2.52,DROITE,DROITE,CENTRE,GAUCHE,DROITE,14.71,1.26,66.39,17.65,DROITE
59032,00032,Aulnoy-lez-Valenciennes,2017,4741,1130,3611,3520,23.83,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,34.01,22.67,18.66,11.05,5.99,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,18.66,1.28,49.46,30.6,DROITE
59033,00033,Aulnoye-Aymeries,2017,6691,2019,4672,4540,30.17,LE PEN,MÉLENCHON,MACRON,FILLON,HAMON,33.74,31.54,14.05,8.99,4.38,DROITE,GAUCHE,CENTRE,DROITE,GAUCHE,14.05,1.54,46.23,38.17,DROITE
59034,00034,Avelin,2017,2182,344,1838,1808,15.77,FILLON,MACRON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,28.98,25.11,21.63,10.95,6.03,DROITE,CENTRE,DROITE,GAUCHE,DROITE,25.11,1.0,56.64,17.26,DROITE
59035,00035,Avesnelles,2017,1949,507,1442,1417,26.01,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,31.9,20.04,19.41,14.89,7.2,DROITE,GAUCHE,DROITE,CENTRE,DROITE,14.89,1.41,58.5,25.19,DROITE
59036,00036,Avesnes-sur-Helpe,2017,2996,1026,1970,1931,34.25,LE PEN,MÉLENCHON,FILLON,MACRON,HAMON,29.26,22.58,20.15,14.4,5.08,DROITE,GAUCHE,DROITE,CENTRE,GAUCHE,14.4,1.5,53.86,30.24,DROITE
59037,00037,Avesnes-les-Aubert,2017,2630,509,2121,2088,19.35,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,40.52,27.97,12.21,7.85,4.69,DROITE,GAUCHE,CENTRE,DROITE,DROITE,12.21,0.81,53.07,33.91,DROITE
59038,00038,Avesnes-le-Sec,2017,1064,159,905,889,14.94,LE PEN,MÉLENCHON,FILLON,MACRON,DUPONT-AIGNAN,40.16,22.16,15.52,14.17,4.61,DROITE,GAUCHE,DROITE,CENTRE,DROITE,14.17,0.56,60.29,24.97,DROITE
59039,00039,Awoingt,2017,619,116,503,490,18.74,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,29.59,25.1,16.73,16.53,5.71,DROITE,CENTRE,DROITE,GAUCHE,DROITE,25.1,1.43,52.04,21.43,DROITE
59041,00041,Bachant,2017,1823,460,1363,1313,25.23,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,40.97,26.73,12.11,7.92,4.57,DROITE,GAUCHE,CENTRE,DROITE,DROITE,12.11,0.91,53.47,33.51,DROITE
59042,00042,Bachy,2017,1203,128,1075,1056,10.64,MACRON,FILLON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,26.89,23.39,21.5,14.3,6.16,CENTRE,DROITE,DROITE,GAUCHE,DROITE,26.89,1.23,51.04,20.83,DROITE
59043,00043,Bailleul,2017,10878,1933,8945,8709,17.77,LE PEN,MACRON,MÉLENCHON,FILLON,HAMON,29.02,20.53,18.2,17.4,5.8,DROITE,CENTRE,GAUCHE,DROITE,GAUCHE,20.53,1.72,51.62,26.12,DROITE
59044,00044,Baisieux,2017,3791,684,3107,3062,18.04,MACRON,FILLON,LE PEN,MÉLENCHON,DUPONT-AIGNAN,25.38,23.12,22.89,15.15,5.55,CENTRE,DROITE,DROITE,GAUCHE,DROITE,25.38,1.7,51.57,21.36,DROITE
59045,00045,Baives,2017,115,41,74,74,35.65,LE PEN,FILLON,DUPONT-AIGNAN,MÉLENCHON,MACRON,47.3,14.86,9.46,9.46,8.11,DROITE,DROITE,DROITE,GAUCHE,CENTRE,8.11,4.05,71.62,16.22,DROITE
59046,00046,Bambecque,2017,563,73,490,477,12.97,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,35.43,22.43,16.77,11.32,6.5,DROITE,DROITE,CENTRE,GAUCHE,DROITE,16.77,1.26,64.36,17.61,DROITE
59047,00047,Banteux,2017,266,55,211,207,20.68,LE PEN,FILLON,MÉLENCHON,MACRON,HAMON,39.61,18.36,16.91,11.59,4.83,DROITE,DROITE,GAUCHE,CENTRE,GAUCHE,11.59,1.93,62.32,24.15,DROITE
59048,00048,Bantigny,2017,386,50,336,322,12.95,LE PEN,MACRON,FILLON,MÉLENCHON,DUPONT-AIGNAN,34.16,22.36,17.39,13.66,5.28,DROITE,CENTRE,DROITE,GAUCHE,DROITE,22.36,2.48,56.83,18.32,DROITE
59049,00049,Bantouzelle,2017,316,73,243,236,23.1,LE PEN,MÉLENCHON,MACRON,FILLON,DUPONT-AIGNAN,39.41,16.53,15.25,14.83,9.32,DROITE,GAUCHE,CENTRE,DROITE,DROITE,15.25,2.54,63.56,18.64,DROITE
59050,00050,Bas-Lieu,2017,233,34,199,197,14.59,LE PEN,FILLON,MACRON,MÉLENCHON,DUPONT-AIGNAN,31.98,23.86,20.3,8.63,8.12,DROITE,DROITE,CENTRE,GAUCHE,DROITE,20.3,1.52,63.96,14.21,DROITE
59051,00051,La Bassée,2017,4409,1006,3403,3318,22.82,LE PEN,MACRON,MÉLENCHON,FILLON,DUPONT-AIGNAN,33.94,18.63,17.99,13.8,6.72,DROITE,CENTRE,GAUCHE,DROITE,DROITE,18.63,1.45,54.46,25.47,DROITE
